gid;nom_parc;n_parcel;id_zde;id_parc;id_mat;numero;x_pc;y_pc;etat_icpe;etat_mat;en_service;date_prod;date_demol;id_poste;id_au;ht_max;ht_mat;ht_nacelle;diam_rotor;precis_pos;sys_coord;srce_geom;alt_base;PU_NOMINAL;DATE_REAL;POSTSRCE;ETAT_AU;LEG_MAT;TYPE_EOL;NOM_COM;INSEE_COM;FUSION_COM;COMORIGINE;fid;ID_PC;ID_MAP;ID_S3IC;ID_EOL;MANDATAIRE;TYPE_ETAT;PUISSANCE;ALTITUDE_B;ALTITUDE_S;DEPT;EPSG;X;Y;etat_proce;etat_eolie;INSEE;STATUT;idMat;idParc;codeCom;libCom;codeDep;modele;hauteur;sourceGeom;Xlamb93;Ylamb93;gml_id;x_icpe;y_icpe;d_service;e_adm_mat;n_parc;n_commune;obs;xcoord;ycoord;i_mat_anc;i_parc_anc;i_pc_anc;c_mat_diff;n_mat_diff;departemen;communes;geo_point_;layer
49;Plateau de savernat;03212000AW0001;Null;56.02655;Null;E4;659401.4;6580042.11;Autorisé;Construite en service;OUI;Null;Null;Null;Null;151;0;100;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
50;Plateau de savernat;03212000AX0097;Null;56.02655;Null;E5;659791.66;6580273.63;Autorisé;Construite en service;OUI;Null;Null;Null;Null;151;0;100;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
51;Plateau de savernat;03212000AZ0002;Null;56.02655;Null;E6;660168.69;6580485.29;Autorisé;Construite en service;OUI;Null;Null;Null;Null;151;0;100;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
52;Plateau de savernat;03212000AZ0104;Null;56.02655;Null;E7;660558.96;6580696.96;Autorisé;Construite en service;OUI;Null;Null;Null;Null;151;0;100;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
53;Plateau de savernat;03212000AZ0102;Null;56.02655;Null;E8;660929.37;6580908.63;Autorisé;Construite en service;OUI;Null;Null;Null;Null;151;0;100;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
54;Chemin de la ligue 2;032240000D0481;Null;56.02656;Null;E8;753729.51;6547715.7;Autorisé;Construite en service;OUI;Null;Null;Null;Null;132;0;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
55;Chemin de la ligue 2;032240000D0479;Null;56.02656;Null;E7;753952.17;6547370.92;Autorisé;Construite en service;OUI;Null;Null;Null;Null;132;0;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
56;Parc éolien de freyssenet-malescot;070920000C0082;Null;61.12276;Null;E1;823122;6399326;Autorisé;Construite en service;OUI;Null;Null;Null;Null;121;60;0;80;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
57;Parc éolien de freyssenet-malescot;070920000C0079;Null;61.12276;Null;E2;823378;6398917;Autorisé;Construite en service;OUI;Null;Null;Null;Null;121;60;0;80;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
58;Parc éolien de freyssenet-malescot;070920000B0169;Null;61.12276;Null;E3;823594;6400197;Autorisé;Construite en service;OUI;Null;Null;Null;Null;121;60;0;80;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
59;Parc éolien de freyssenet-malescot;070920000B0165;Null;61.12276;Null;E4;823729;6399754;Autorisé;Construite en service;OUI;Null;Null;Null;Null;121;60;0;80;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
60;Parc éolien de freyssenet-malescot;070920000B0168;Null;61.12276;Null;E5;824452;6400018;Autorisé;Construite en service;OUI;Null;Null;Null;Null;121;60;0;80;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
61;Parc éolien de cruas;07076000AI0545;Null;61.12283;Null;E1;839405;6394836;Autorisé;Construite en service;OUI;Null;Null;Null;Null;125;80;0;90;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
62;Parc éolien de cruas;07076000AI0545;Null;61.12283;Null;E2;839600;6394810;Autorisé;Construite en service;OUI;Null;Null;Null;Null;125;80;0;90;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
63;Parc éolien de st agrève (la citadelle);072041800A0653;Null;61.12595;Null;E1;813395;6431208;Autorisé;Construite en service;OUI;Null;Null;Null;Null;120.5;85;0;71;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
64;Parc éolien de st agrève (la citadelle);072041800A0252;Null;61.12595;Null;E2;813587;6431143;Autorisé;Construite en service;OUI;Null;Null;Null;Null;120.5;85;0;71;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
65;Parc éolien de st agrève (la citadelle);072041800A0655;Null;61.12595;Null;E3;813785;6431028;Autorisé;Construite en service;OUI;Null;Null;Null;Null;120.5;85;0;71;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
66;Parc éolien de st agrève (la citadelle);072041800A0489;Null;61.12595;Null;E4;814006;6430965;Autorisé;Construite en service;OUI;Null;Null;Null;Null;120.5;85;0;71;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
67;Parc éolien de st agrève (la citadelle);072041800A0260;Null;61.12595;Null;E5;814192;6431266;Autorisé;Construite en service;OUI;Null;Null;Null;Null;120.5;85;0;71;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
68;Parc éolien de st agrève (la citadelle);070790000E1885;Null;61.12595;Null;E6;814062;6431477;Autorisé;Construite en service;OUI;Null;Null;Null;Null;120.5;85;0;71;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
69;Cham longe 2;07232000AK0130;Null;61.12603;Null;E1;777576;6397823;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
70;Cham longe 2;07232000AK0130;Null;61.12603;Null;E2;777825;6397712;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
71;Cham longe 1 – bel air;07232000AP0086;Null;61.12604;Null;E1;779689;6396789;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;70.5;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
72;Cham longe 1 – bel air;07232000AP0086;Null;61.12604;Null;E2;779957;6396694;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;70.5;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
73;Cham longe 1 – bel air;07232000AP0086;Null;61.12604;Null;E3;780179;6396590;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;70.5;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
74;Cham longe 1 – bel air;07232000AP0086;Null;61.12604;Null;E4;780424;6396563;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;70.5;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
75;Cham longe 1 – bel air;07232000AP0086;Null;61.12604;Null;E5;780669;6396617;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;70.5;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
76;Cham longe 1 – bel air;070180000D0107;Null;61.12604;Null;E6;780964;6396854;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;70.5;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
77;Cham longe 1 – cévennes;07232000AK0049;Null;61.12605;Null;E1;778192;6397578;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;70.5;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
78;Cham longe 1 – cévennes;07232000AO0051;Null;61.12605;Null;E2;778434;6397498;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;70.5;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
79;Cham longe 1 – cévennes;07232000AO0051;Null;61.12605;Null;E3;778671;6397360;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;70.5;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
80;Cham longe 1 – cévennes;07232000AO0051;Null;61.12605;Null;E4;778866;6397218;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;70.5;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
81;Cham longe 1 – cévennes;07232000AO0058;Null;61.12605;Null;E5;779192;6396950;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;70.5;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
82;Cham longe 1 – cévennes;07232000AO0057;Null;61.12605;Null;E6;779425;6396870;Autorisé;Construite en service;OUI;Null;Null;Null;Null;100;65;0;70.5;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
83;Parc éolien du val d’ay;072850000D0705;Null;61.1261;Null;E1;819396.2;6450822.75;Autorisé;Construite en service;OUI;Null;Null;Null;Null;120;85;0;71;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
84;Parc éolien du val d’ay;072850000D0716;Null;61.1261;Null;E2;819416.08;6450554.34;Autorisé;Construite en service;OUI;Null;Null;Null;Null;120;85;0;71;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
85;Parc éolien du val d’ay;072850000D0718;Null;61.1261;Null;E3;819488.9;6450396.73;Autorisé;Construite en service;OUI;Null;Null;Null;Null;120;85;0;71;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
86;Parc éolien du val d’ay;072850000D0720;Null;61.1261;Null;E4;819662.63;6450223.15;Autorisé;Construite en service;OUI;Null;Null;Null;Null;120;85;0;71;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
87;Parc éolien du val d’ay;072850000D0722;Null;61.1261;Null;E5;819889.41;6450126.63;Autorisé;Construite en service;OUI;Null;Null;Null;Null;120;85;0;71;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
88;Parc éolien de st cirgues en montagne (sources de la loire 1);072240000C0299;Null;61.12659;Null;E1;783537;6409138;Autorisé;Construite en service;OUI;Null;Null;Null;Null;126;80;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
89;Parc éolien de st cirgues en montagne (sources de la loire 1);072240000C0300;Null;61.12659;Null;E2;783773;6409126;Autorisé;Construite en service;OUI;Null;Null;Null;Null;126;80;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
90;Parc éolien de st cirgues en montagne (sources de la loire 1);072240000C0326;Null;61.12659;Null;E3;784017;6409120;Autorisé;Construite en service;OUI;Null;Null;Null;Null;126;80;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
91;Parc éolien de st cirgues en montagne (sources de la loire 1);072240000C0390;Null;61.12659;Null;E4;784262;6409121;Autorisé;Construite en service;OUI;Null;Null;Null;Null;126;80;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
92;Parc éolien de st cirgues en montagne (sources de la loire 1);072240000C0306;Null;61.12659;Null;E5;784520;6409140;Autorisé;Construite en service;OUI;Null;Null;Null;Null;126;80;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
93;Parc éolien de st cirgues en montagne (sources de la loire 1);072240000C0397;Null;61.12659;Null;E6;784781;6409138;Autorisé;Construite en service;OUI;Null;Null;Null;Null;126;80;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
94;Parc éolien de st cirgues en montagne (sources de la loire 2);072240000C0393;Null;61.1266;Null;E1;785071;6409149;Autorisé;Construite en service;OUI;Null;Null;Null;Null;126;80;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
95;Parc éolien de st cirgues en montagne (sources de la loire 2);072240000B0207;Null;61.1266;Null;E2;785361;6409182;Autorisé;Construite en service;OUI;Null;Null;Null;Null;126;80;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
96;Parc éolien de st cirgues en montagne (sources de la loire 2);072240000B0203;Null;61.1266;Null;E3;785721;6409238;Autorisé;Construite en service;OUI;Null;Null;Null;Null;126;80;0;0;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;0;0;Null;0;Null;Null;Null;Null;0;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;Null;Null;0.0;0.0;Null;Null;Null;0;Null;Null;Null;Null;eolien_auvergne_rhone_alpes
